gNa,gto,gCaL,gKr,gKs,gK1,"gb,Na","gb,Ca",gKur,INaCa(max),INaK(max),"Ip,Ca(max)",Iup(max),krel,[Cmdn]max,[Trpn]max,[Csqn]max,"tau,tr"
9.6023558577,0.1922607857,0.1494033578,0.0351709288,0.1602221132,0.1012245453,0.0008372283,0.0013442656,0.8847978294,1959.4713065086,0.6474226479,0.2979585777,0.0047690866,25.748953507,0.0402465208,0.0685418447,7.5602661677,185.0293116971
9.6225178456,0.1972746422,0.1004326616,0.0231059584,0.1525418158,0.0791372527,0.0006193394,0.001025647,0.7902853241,1775.4630606043,0.7338424275,0.2692025312,0.0055096539,33.8926664039,0.0417452407,0.0628118378,11.3584211042,191.1494124638
9.1198670157,0.2042447731,0.1168357094,0.0250211005,0.120929329,0.0694307501,0.0008045144,0.0010121113,1.2379340514,1540.8956490252,0.6861404354,0.3137616956,0.0057032531,32.2509585357,0.0494722117,0.0533659462,9.1590378523,175.2635766171
6.8000999636,0.1404288133,0.1390334956,0.0258339257,0.1257267863,0.1091773191,0.0006830362,0.0008857509,0.9925424024,1662.7640905305,0.7047921921,0.3147793158,0.0048394637,35.3737252926,0.0559450332,0.0801623515,9.7580017626,150.2661757094
8.5751917309,0.1691232738,0.1195862795,0.0239586814,0.1162923876,0.095154329,0.0007987026,0.0013196855,1.1188137587,1451.3782521457,0.5410237277,0.311883554,0.0048080973,25.6317692594,0.0588924198,0.0726555849,9.509186097,140.3245120019
6.0314913845,0.1308195096,0.1263931947,0.0360851389,0.103220555,0.0961425894,0.0006144744,0.0010286651,1.0176395523,1273.6900833795,0.5211653609,0.2754362618,0.006200337,29.5028679332,0.0574163386,0.0767773554,9.8048470818,208.7518947172
7.5138825487,0.1670675942,0.0937348983,0.0288796428,0.1112989989,0.0940746572,0.0006312476,0.0011277102,0.90245542,1614.0979731321,0.6552197298,0.3150487291,0.0047628551,24.8360196489,0.0419095111,0.0530109888,8.5043733647,184.7168392637
8.549254548,0.1523041673,0.1425711116,0.0303708434,0.1124423572,0.0788879316,0.0007647974,0.0014052869,1.1006607874,1978.0659087241,0.6689379141,0.312707052,0.0044878361,30.8315059481,0.0511722921,0.066946792,9.9221655732,223.8855594643
6.6462460315,0.1783301038,0.1448308006,0.0366551956,0.1261486292,0.0927392035,0.0006288,0.0013933632,1.0001357453,1502.6112676682,0.5493323221,0.3030272575,0.006212637,33.2730314766,0.0540225155,0.0582075898,7.5563306207,150.5597767401
7.0610067912,0.2059818512,0.1335746435,0.0322142513,0.1455550082,0.09932774,0.0007228643,0.0009631366,1.1987904882,1598.4902773334,0.6199584277,0.243756407,0.0041739575,26.5804425541,0.0387173592,0.0721225945,8.0582342316,189.6151122259
7.6710503222,0.1655827398,0.1204094551,0.024043087,0.1468881044,0.0892167556,0.0005469109,0.0010871335,1.1341653248,1858.8288938538,0.4674713023,0.3156204985,0.0042993365,28.144486563,0.0588520658,0.0695752239,7.7740306914,152.4279050557
9.509789466,0.1978718222,0.1326350294,0.0273579457,0.1540327101,0.0687465908,0.0006858257,0.0008564723,0.7657247092,1575.4075263569,0.66315266,0.2294292606,0.003902722,28.2208494259,0.0521892491,0.0748520355,11.6808549515,145.8156965293
7.9452229399,0.1943777015,0.1124570059,0.0301173147,0.1110429436,0.0989264756,0.0005090951,0.0013706551,1.1638768042,1567.8087693891,0.6057538307,0.3212331709,0.004895984,25.2003852116,0.0615848989,0.0750331987,9.6017303913,218.7729571716
9.2290571939,0.1460787934,0.1168809527,0.0288270369,0.1540963154,0.0884327848,0.0008323004,0.0010622078,1.1242966036,1203.4821713375,0.7410834366,0.2187988323,0.0059359407,27.9636355002,0.0592255265,0.0616505848,11.7844892216,179.2554154726
8.0174157337,0.1781176843,0.1231175915,0.0285121228,0.1227674656,0.0997717025,0.0006762037,0.0009330965,1.0663213647,1305.0069292738,0.5144505123,0.2424680585,0.0050238217,26.0251815254,0.0582193618,0.0620910766,11.5518361568,174.0454936322
9.2214830683,0.1384944071,0.1338515493,0.0324509417,0.1245941275,0.0984107038,0.0005812309,0.0011154392,0.9381020571,1814.6242721297,0.5288929209,0.2958893361,0.0047376459,34.2965512255,0.0579098902,0.0572020575,7.8215580217,220.5102692083
6.8873173505,0.1789701158,0.152339155,0.0243800421,0.133719441,0.0979857597,0.0005334365,0.0010221622,0.849107915,1503.3681309986,0.6856630857,0.2741201942,0.0055257799,27.2403006618,0.0440419126,0.0649549987,12.2079232054,163.5657169094
8.4588457163,0.1820786007,0.1381538575,0.023255338,0.1320812489,0.111341476,0.0008422047,0.0011282074,1.2374573766,1593.1627608306,0.7225488117,0.2975775179,0.0060731714,27.4589097825,0.0473905641,0.0690179429,7.8112496536,183.6716235099
7.4050344686,0.1510759325,0.1119831704,0.0248335516,0.1577380785,0.0759550136,0.0005085832,0.0011889466,1.1345573602,1798.536601734,0.654726595,0.2511040485,0.0046431379,36.3874408998,0.0385087336,0.0725160202,11.5943179213,135.6450323257
8.4767281642,0.1395762539,0.1414185965,0.0221991906,0.1551130537,0.1001868786,0.0005956686,0.0011785524,1.1281980478,1348.284467665,0.4778925145,0.2306646967,0.0052425449,36.7211739226,0.0375814257,0.0646836372,8.491123396,221.995298081
8.1311937783,0.1675947582,0.1453350041,0.0295148915,0.1162014439,0.0757943295,0.0005405346,0.0009165929,0.8303975796,1920.6927949335,0.6918487971,0.2619699291,0.0041335439,34.9867726872,0.0409191951,0.0763934622,11.2125738935,183.9628032395
8.6825968786,0.173927702,0.1139328881,0.0309461289,0.0998580674,0.1025989514,0.0006931623,0.0011818702,0.8428820379,1488.3544166297,0.7073639206,0.2793617164,0.0051873518,35.2555537706,0.051003679,0.0546071027,8.7344515428,190.00907726
7.0945234734,0.1853645455,0.1296837131,0.023680862,0.1521628227,0.10247448,0.0006858833,0.0010813141,0.8703813679,1273.642863527,0.6867813516,0.3291408724,0.0055402157,26.6634059716,0.0484913263,0.078129172,8.1811901959,175.323092501
6.8595241859,0.1999630029,0.0967773485,0.0352792842,0.1395756047,0.0779109724,0.0006930508,0.0009418857,1.1107352791,1739.2931753238,0.7167316755,0.2276406345,0.0046828016,37.4758260359,0.054425715,0.0702439787,11.2739945027,142.1498162779
8.7723513559,0.1320636711,0.1353707307,0.025032113,0.1020843337,0.1062425767,0.000631662,0.0012004562,0.8232999993,1605.1995745215,0.6157996596,0.237089344,0.0060831357,28.6749331773,0.044579504,0.0651169064,7.5241560059,185.5531669418
8.375123207,0.18003432,0.1373080001,0.0342688415,0.120671959,0.1080656278,0.0005793791,0.0009212013,0.7577158896,1338.1852430913,0.7479558293,0.2682869557,0.0058438066,33.2003864212,0.055944437,0.0625852382,9.0042381857,196.9429399475
7.4961622203,0.1786524769,0.1040903816,0.0337545359,0.1282656349,0.0864479563,0.0007535974,0.0011527548,0.8317472745,1992.2684514544,0.5014519379,0.2398589155,0.003777475,35.6021737717,0.0442172936,0.0767069076,8.7966183691,136.3170414542
8.8171996135,0.1271547594,0.1541665763,0.0361676685,0.1519770897,0.0980353536,0.000831277,0.001112447,0.8202386364,1219.2910476034,0.5284748475,0.2143036822,0.0059686525,28.5345885717,0.0377496138,0.0653484348,8.6918351898,201.4783132704
8.7669246214,0.1497919275,0.1371416304,0.0226204078,0.1137420851,0.0702472242,0.0006699724,0.0009788775,1.0418333931,1965.0626340468,0.4885065106,0.2368254742,0.004277959,33.5987401484,0.05200469,0.0804011267,7.7335076769,191.655148731
5.9326083858,0.1812412444,0.0982377018,0.0249400242,0.1283285381,0.0886142445,0.0007627907,0.0011706771,0.7943874165,1376.7541423584,0.5429402985,0.2249961986,0.0042506114,27.4222020645,0.0556546141,0.0855473907,7.7801673086,151.4618185694
6.9693134288,0.1964878882,0.1542867134,0.0221549833,0.1204362378,0.0884502911,0.0008213002,0.0010359837,1.1879292082,1898.305888259,0.6354519961,0.2473481549,0.0054445087,23.5372402498,0.0454823782,0.053512918,10.7995386201,199.1982604219
8.5433927425,0.1381874489,0.1524165917,0.0305974465,0.1477439651,0.0804336354,0.0005554792,0.0012135715,1.0439707296,1744.8388851665,0.5610542756,0.2254514207,0.0045839419,25.0263345146,0.0607221719,0.0812766989,8.6201708452,200.6821995226
8.9312028199,0.2050572923,0.0986904121,0.0365277202,0.1591879033,0.0769515997,0.0007149662,0.0008939082,0.7864573065,1296.1477342027,0.632619222,0.2068296866,0.0041494921,34.3059904583,0.0562798032,0.0653697499,10.8129606781,158.0735946903
6.4306368377,0.1581089054,0.1364061132,0.0337830352,0.1231463468,0.0680356945,0.0007849939,0.0011637602,0.8497592148,1297.5641015779,0.6409691339,0.209230652,0.0046188234,24.4309336457,0.0586739695,0.0783828406,9.7014652486,220.3268357242
9.2395758719,0.177392598,0.1454957564,0.0231364789,0.1179158162,0.111327035,0.0005666939,0.0012008486,0.9601281246,1650.3989037914,0.5538203868,0.2854016555,0.0041212221,32.6815962973,0.0470165205,0.0622751688,11.290528281,164.1976758255
6.2033567185,0.1471500621,0.1250845197,0.0271649003,0.1199290542,0.0836291666,0.0006390063,0.001171865,1.1877309568,1289.849365766,0.6027562993,0.2519463085,0.0047555786,24.1316068131,0.0461585566,0.0731572243,11.371302289,154.1348865011
7.487554943,0.1376123468,0.1303897625,0.0358918523,0.1475373769,0.079014607,0.000616543,0.0008886109,1.0733549838,1269.4097569116,0.7218518678,0.2479792573,0.0059740987,34.2300382085,0.0434842058,0.0669065557,12.1681220865,178.619961378
6.6582027994,0.1267772801,0.1333066013,0.0232523092,0.158983779,0.0825849844,0.0005769561,0.0013841554,0.903825041,1892.9344784473,0.5911637797,0.2816821299,0.0039217163,37.4564507196,0.0561055655,0.0705370606,10.9896759468,192.2893830782
7.6285561242,0.157677592,0.1198372677,0.0318889706,0.1098205041,0.0705925179,0.0005151502,0.0012095066,1.0999520657,1474.7244236985,0.5193482528,0.2124564747,0.0056850514,32.9481406264,0.0413359479,0.0692362192,11.9963693789,196.5525045642
6.0475687693,0.1284850298,0.1018623176,0.0255262226,0.114523939,0.0884065251,0.0005827854,0.0009475588,0.9598314752,1367.6532818576,0.6751561022,0.2910623868,0.0057599461,34.8771526579,0.0489777561,0.0536320789,12.4945787198,146.5090622607
6.0542908998,0.1830027709,0.1329130087,0.0330261167,0.1122277328,0.0750288837,0.0005862008,0.001218929,0.7557156263,1843.0029102735,0.5520649826,0.3278419774,0.0060160916,25.800410307,0.0499247163,0.0751274425,10.329740884,181.9577529289
9.1110143042,0.1917211179,0.1012448987,0.0351847994,0.1123149285,0.1021251935,0.0006430927,0.0013153784,1.1781003429,1520.8574047186,0.736669105,0.2087599802,0.0058136381,35.319166347,0.0508999894,0.0658786153,8.0641526842,153.5872778475
8.5228485767,0.1585796412,0.1036832244,0.030025879,0.1457207992,0.0889748943,0.0005427003,0.0009314436,1.0907440852,1941.5181853162,0.7313234775,0.3215413574,0.0042586939,23.8112272979,0.0589328967,0.0780272101,9.720023843,188.7621119835
7.889354297,0.1842081235,0.1141601128,0.0234332941,0.1332615454,0.0834668516,0.0007989618,0.0012740352,1.2277792199,1734.5034281467,0.5420011686,0.3093894228,0.0058236338,24.5217412171,0.0469528763,0.0577216299,8.3627595877,151.2675081075
5.8822466582,0.2022086919,0.1018262814,0.0311775785,0.1267718908,0.069594243,0.0008343108,0.0008497889,1.0357713162,1349.3972737974,0.6186756906,0.2974324549,0.004660189,24.7191198906,0.039076744,0.0569421768,7.6232391477,167.8214750188
8.3338323224,0.1865603145,0.0948037666,0.0332065909,0.1591065964,0.0754604339,0.0006054074,0.0009807307,1.0438776635,1960.0673339426,0.6034177078,0.2765121674,0.0054425864,25.1696077265,0.0509250193,0.0669707732,8.2364033171,165.7161589389
9.0598745915,0.1360205708,0.1198574528,0.0282772869,0.1125714414,0.096752151,0.000735845,0.0012751019,1.0615743255,1610.5984432655,0.6879466243,0.233410347,0.0046846199,32.542457273,0.0479170716,0.0859926115,9.8265720679,181.7446268725
8.9211954441,0.1369191195,0.1433623578,0.0225320406,0.1480071231,0.0876910417,0.000716228,0.0008931455,0.9793207344,1286.9317941364,0.4737433548,0.3035351659,0.0050309492,30.0344951957,0.0410073892,0.0567366834,8.8166287976,160.1749011911
9.0136404482,0.1532667917,0.0955600923,0.0269823961,0.1608233192,0.1071824071,0.0006894901,0.0013469741,1.2382999727,1233.3773642698,0.6405427879,0.2402422402,0.0052367479,25.9530667996,0.0503567391,0.0694722232,10.939327773,160.7782253873
8.1619368363,0.1389366722,0.1316924939,0.0266575473,0.1069690191,0.0962645499,0.0007158285,0.0011927923,1.1925901453,1588.6435268247,0.6592042071,0.3267677844,0.0059841819,28.0484718968,0.0478725126,0.0816349775,7.8845905664,179.7162710743
9.3526187246,0.1769575862,0.1448927695,0.0253029742,0.133894291,0.0996527605,0.0008124987,0.0012146667,1.1294549736,1860.9843615589,0.4575939903,0.29175294,0.005816094,23.1535042579,0.0570902615,0.0874597537,8.356302261,219.2863973129
7.4719690783,0.1849686878,0.136201358,0.0318518372,0.1249728868,0.0827582903,0.0006746018,0.001395841,1.058882744,1306.9848811732,0.6019047904,0.2245497955,0.0039622448,35.3591494078,0.0565007129,0.0699315237,11.9554034885,221.8799820901
9.2913179614,0.1863133044,0.1506175367,0.0245795119,0.102316202,0.1114418718,0.0007560147,0.0009493686,1.2245532979,1809.3645433894,0.7327330099,0.2602958037,0.0062237811,26.0857297598,0.0543671871,0.0861730357,10.5262150766,186.2517716393
7.7720717091,0.196720531,0.1200559593,0.022897763,0.1260457331,0.1085158551,0.0005742433,0.0010373486,1.0589772357,1590.4400159055,0.7319499934,0.2225132107,0.0043779032,23.4598773547,0.0491663455,0.0810589501,11.6079872725,162.3002729139
7.0235166543,0.1788521039,0.1386242212,0.0357982012,0.1586076935,0.08499044,0.0007060753,0.0010171834,1.1362824041,1640.3605515871,0.7494264251,0.2494432013,0.0041003828,27.4817481484,0.0541259772,0.0672726168,9.5982423494,211.0851786436
7.6401544331,0.1775019337,0.0997232514,0.0308287186,0.1482187052,0.0924161754,0.0005464717,0.0012503709,0.8025444962,1558.5873297766,0.4555990814,0.2363645615,0.0048903471,33.5934339798,0.0550766796,0.071353806,10.7915126384,216.9580075498
9.5025420625,0.1882205572,0.1293814349,0.0366972784,0.1336635581,0.1013161043,0.0006790532,0.0013996069,0.8337567074,1661.0340544851,0.6424662075,0.3112752414,0.0046787001,24.8480332802,0.0422985074,0.0842237967,7.7203212311,190.9932082886
6.0340598764,0.2037082703,0.1120962409,0.0288231002,0.1434713507,0.1107261871,0.0005157856,0.0011130802,0.9070987911,1226.9770318177,0.6337364706,0.289798582,0.0047947819,27.8707138504,0.0527826461,0.0789320608,8.4637548269,172.1647894104
9.738715455,0.1861102827,0.121344556,0.0330849456,0.1417234617,0.1098902871,0.0008028899,0.0012892031,1.1714398324,1793.7433319112,0.5766243296,0.2534672537,0.0043126045,36.5665662581,0.040769793,0.075951984,10.6485211869,186.5223569784
7.6224880475,0.1734355768,0.1465534654,0.0263062714,0.130611407,0.1085770778,0.0007756386,0.0008749629,0.7786172269,1938.1033085292,0.5022126508,0.2264252562,0.0057121958,32.0008061432,0.0574757502,0.0729688056,8.7908344311,152.6212089956
8.2171671371,0.2036204398,0.0991882711,0.0356753859,0.1112306258,0.0969570369,0.0006814908,0.0012813032,0.7837048132,1848.5932697588,0.5771112507,0.306704186,0.004699197,28.1695923508,0.050966703,0.0613013248,7.7062074852,138.4479427266
6.9747978193,0.1308559508,0.1076273274,0.0253487648,0.1211695172,0.0745802337,0.00068538,0.0009607803,1.0640538982,1451.7331215501,0.6700946993,0.2714096718,0.0053129021,36.4988088853,0.0457301983,0.0699033165,9.076150413,171.2841809857
5.9140195547,0.1361563061,0.1246072727,0.0263204412,0.1394905357,0.0865437229,0.0007636272,0.0011747864,0.8662063639,1808.1077553938,0.7313442185,0.2388948636,0.0058276871,33.8771957783,0.0396827871,0.0701958786,8.8509282802,206.0620523524
9.556946018,0.1835445538,0.119102835,0.0311119496,0.1250412975,0.1108013113,0.0007188219,0.001100423,1.1493957776,1600.7315869347,0.6330737464,0.2337710928,0.005450685,29.0175232752,0.0447494294,0.0757139349,8.5905206427,188.0105793607
7.3117042005,0.1748204015,0.1220721687,0.0332350975,0.1349923301,0.0734506407,0.000644699,0.0011467531,0.7766012887,1745.2988279103,0.7104318423,0.2745668392,0.0039532031,30.3371303075,0.0595080898,0.0707445907,9.7274495509,183.2990744285
8.2495888873,0.2049432249,0.130166484,0.0233290519,0.1185213369,0.0875222674,0.0008153902,0.0012368696,0.9494337224,1749.9798722194,0.5223591507,0.2267805582,0.0044274951,30.6108200454,0.0513312725,0.059707736,9.1342066184,146.0535731485
7.8964755189,0.1614349323,0.1401617446,0.0343718656,0.1370579317,0.0827266896,0.000684431,0.0011022962,0.7607838242,1464.8757255252,0.467232692,0.3114085254,0.0043997365,22.5643083449,0.0557740834,0.0766045076,11.2866462685,146.9860961795
7.043446066,0.1926999687,0.1407253223,0.0280617843,0.1472348064,0.1016759475,0.0007920356,0.0011695582,0.9015363777,1501.90382204,0.5230685588,0.2731492936,0.0057187889,36.0983685365,0.0497696106,0.0601408671,9.1780705414,211.0306975082
6.9782828774,0.1718412395,0.122523421,0.0327993265,0.1261893457,0.1029625112,0.00070097,0.001186271,1.0289091268,1515.6525598765,0.7490122759,0.2216284708,0.0058525097,25.9249547372,0.0589560469,0.066365074,7.8625008657,201.5459018143
9.1246810949,0.1778445569,0.1151069871,0.0349211103,0.1162459262,0.1018344404,0.0006238354,0.0010570292,1.2473719533,1853.5731883006,0.7294912762,0.2332094444,0.0042605508,27.0284472092,0.0498207507,0.0591104557,8.3089045616,203.846033717
5.9823220817,0.1571220073,0.1532124364,0.0256200259,0.1402660929,0.1027442772,0.0006090038,0.0012397559,1.0052059076,1988.4562546744,0.5908615304,0.244620197,0.003939949,31.8885577687,0.0623700264,0.0847627869,10.4175215245,153.8780868979
7.2508516747,0.2047099582,0.0951364687,0.0325451414,0.1431737658,0.08640516,0.0007016341,0.0010891918,1.1025952273,1585.1834603629,0.7123729304,0.2737717742,0.0037552679,31.418263686,0.0585721057,0.0828024822,8.0608140079,159.403851218
6.1536246676,0.1719256489,0.1238397612,0.0322842355,0.1156869077,0.0923735783,0.0007703362,0.0012322777,1.0942472663,1291.4228634042,0.4640504423,0.3171704083,0.0055537511,29.7726162175,0.045865557,0.0569941842,7.5474738369,192.4959157368
8.7018226302,0.1449730109,0.1228920122,0.0363353897,0.1111770882,0.0902654256,0.0007590506,0.0011868646,1.0756211374,1947.5961029212,0.7472669701,0.3214649924,0.0057324993,25.5215187063,0.0376777741,0.0760707875,9.4167295535,185.7526177499
9.6726908029,0.1864274154,0.1238750334,0.0272371639,0.1188914382,0.0993712851,0.0008051759,0.0009535097,1.1289215853,1295.8400654968,0.5114556378,0.2823413688,0.0052763451,31.0108867795,0.0391696745,0.0578063303,10.1602001795,198.0347868818
7.6472776799,0.1456881039,0.1017191274,0.0231267341,0.1396877683,0.0679324183,0.0006319759,0.000861798,0.8763375282,1994.4410036606,0.7251616154,0.2204505238,0.0048626419,30.9900949871,0.0517608547,0.0577458439,9.0634842512,203.7496074124
8.0698188639,0.1378359156,0.1422949369,0.0362285033,0.1228758473,0.0955387049,0.0005945432,0.0010101953,0.7721454375,1723.2427557408,0.598595866,0.2941777347,0.0052861115,29.1405691968,0.0379404367,0.060986666,8.2723486246,145.7899282414
6.385920478,0.1681609822,0.1388193194,0.0246071157,0.1497327452,0.0909237705,0.0007010875,0.0010076035,0.877220485,1218.1245686666,0.4534405145,0.2554642394,0.0041023983,34.4599487577,0.0537508296,0.0708700727,11.9098109906,192.7849583161
